T:name: 5bar karaoke loc:stop & eat, tweet: 673304255676174336  :  birthday for mark at @5barkaraoke  lounge in new york ny @link (40.74756187,-73.98747081)63361614
T:name: waldorf astoria loc:sir harry's, tweet: 673304993915650048  :   @ waldorf astoria new york @link (40.75652616,-73.97354189)395050753
T:name: waldorf astoria loc:sir harry's, tweet: 673305314951843840  :   @ waldorf astoria new york @link (40.75652616,-73.97354189)395050753
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673305383184809984  :  lets talk about aesthetic @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)395556549
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673306670701899776  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
T:name: keens steakhouse loc:5 boro burger, tweet: 673307311901921280  :  im at @keenssteakhouse in new york ny @link (40.750866,-73.98664398)36800748
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308199760633857  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308281625006080  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308388009361408  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308460998647810  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308560571441153  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308628552667137  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308686819946496  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673308752033021953  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
T:name: hill country barbecue market loc:orange leaf, tweet: 673310042981056516  :  im at hill country barbecue market  @hillcountrybk in brooklyn ny @link (40.69292265,-73.98847818)2462933561
T:name: shinju loc:davidstea, tweet: 673313527029964800  :  im at shinju sushi in brooklyn ny @link (40.6698342,-73.97910315)156721216
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673315081355182080  :  perseus with the head of medusa #perseus #medusa #mythology @ the metropolitan museum of art new @link (40.77912965,-73.96297384)15212189
T:name: waldorf astoria loc:sir harry's, tweet: 673315897734483968  :  just posted a photo @ waldorf astoria new york @link (40.75652616,-73.97354189)395050753
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673317139395321856  :  #themet #metropolitanmuseumofart #nyc @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)15212189
T:name: da gennaro loc:caffe napoli, tweet: 673317235759456257  :  romantic style on at @dagennaro in new york ny @link (40.71826887,-73.99784666)97554505
T:name: da gennaro loc:caffe napoli, tweet: 673317358237294592  :  dinner @ little italy love this place at @dagennaro in new york ny w @roislash) @link (40.71826887,-73.99784666)1013861172
T:name: ruby tuesday loc:the counter, tweet: 673318116580065285  :  this weighs more than my cat @ ruby tuesday times square @link (40.7555046,-73.9871292)194681340
T:name: ozu restaurant loc:the mermaid inn, tweet: 673320031044968448  :  fabulous discovery by my sister in law #ozurestaurant on amsterdam this spicy ramen with seitan @link (40.78872289,-73.97446335)222921304
T:name: ozu restaurant loc:the mermaid inn, tweet: 673320379876818945  :  coconut curry tofu at #ozurestaurant  #vegan #vegetarian #veganfoodporn #veganfoodshare… @link (40.78872289,-73.97446335)222921304
T:name: hotel delmano loc:miranda restaurant, tweet: 673322400335966208  :  im at hotel delmano in brooklyn ny @link (40.71975505,-73.957924)18651588
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673322746030325762  :   @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)66435468
T:name: 67 orange street loc:the park 112, tweet: 673324047724380160  :  im at @67orangestreet in new york ny @link (40.80226973,-73.95685494)40776887
T:name: tea and sympathy loc:a salt & battery, tweet: 673324669534117888  :  white tea with rose petals #????? #????? #foodie #foodporn #nom #tea #teaandsympathy @ tea  @link (40.7383881,-74.0019836)3225965510
T:name: fragole loc:cafe 11231, tweet: 673326797874966528  :  im at @fragoleny in brooklyn ny @link (40.68079841,-73.99663579)42670478
T:name: taverna kyclades loc:the sandwich bar, tweet: 673328765783642113  :  just posted a photo @ taverna kyclades @link (40.7754326,-73.909462)188336864
M:name: rockwood music hall loc:rockwood music hall (stage zero), tweet: 673329190154956801  :  parismonster (@ rockwood music hall in new york ny @link (40.72231512,-73.9886473)15926270
T:name: terra loc:gotan, tweet: 673330040130654208  :  im at terra in new york ny @link (40.719077,-74.006568)55634017
T:name: waldorf astoria loc:sir harry's, tweet: 673334045124788224  :  love itsjwells  @ waldorf astoria new york @link (40.75652616,-73.97354189)25610489
M:name: rockwood music hall loc:rockwood music hall (stage zero), tweet: 673334126091608064  :  parismonster (@ rockwood music hall in new york ny @link (40.72231512,-73.9886473)60197178
T:name: off the wagon loc:artichoke basille's pizza & bar, tweet: 673334139093975041  :  im at @offthewagon bar  grill in new york ny @link (40.72988846,-74.0006127)271644922
T:name: phd loc:bodega negra, tweet: 673335917264945152  :  city lights  #allblackeverything  #newyork #23goldtour @ phd @link (40.74237462,-74.00336432)399769574
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673336725071097856  :  #pyramid to scale  just an average day at the #met @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)320750439
T:name: refinery rooftop loc:parker & quinn, tweet: 673337052667240448  :  took the cool kids out aka my parents at @refineryrooftop in new york ny @link (40.75225855,-73.9854564)184572300
T:name: sant ambroeus loc:extra virgin, tweet: 673339320372207616  :  felice #wine #sangiovese #nyc @ sant ambroeus west village @link (40.7354012,-74.0031433)75636124
T:name: friend of a farmer loc:sushi chosi, tweet: 673339611071037440  :  #happybirthday @ashbaxnyc  @ friend of a farmer @link (40.7369308,-73.9868164)271602134
T:name: capitale loc:double crispy bakery, tweet: 673340795462795265  :  the great gatsby event (@ capitale in new york ny @link (40.71880478,-73.99501746)785832768
T:name: pieces loc:tue thai food, tweet: 673342357069242369  :  my drag christmas #xmas #holidays #partyyyyy #yaaaaasssss @ pieces bar @link (40.73395312,-74.00007186)29641883
T:name: 9th ave saloon loc:yum yum bangkok 3, tweet: 673344053455560708  :  im at 9th ave saloon in new york ny @link (40.76087824,-73.990818)31192632
T:name: solas loc:cha-an teahouse, tweet: 673344096891719680  :  im at @solasnyc in new york ny @link (40.72947025,-73.98798466)242883107
T:name: the royal loc:mi garba, tweet: 673346097075634176  :  loving #btninnyc #iubb. #fam @ the royal nyc @link (40.7332802,-73.9897232)76570715
M:name: the roof loc:the kingside, tweet: 673346763240169472  :  enjoying night one in #nyc with my boy louperson at the @viceroynewyork on the roof @link (40.76463999,-73.97851083)327032865
T:name: holiday cocktail lounge loc:taqueria st marks pl, tweet: 673349205969256448  :  im at holiday cocktail lounge in new york ny @link (40.72784146,-73.98573188)17728727
T:name: solas loc:cha-an teahouse, tweet: 673359179558572032  :  im at @solasnyc in new york ny @link (40.72947025,-73.98798466)363484447
T:name: bourgeois pig loc:groove, tweet: 673361123090046976  :  last stop of the night (@ the bourgeois pig in new york ny w @reyetr) @link (40.73051036,-74.00001588)207570631
T:name: the whiskey brooklyn loc:mable's smokehouse and banquet hall, tweet: 673363925258346496  :  drunkin fun times for my bud erics bday eric4string #thewhiskeybrooklyn #brooklyn @ the @link (40.7211304,-73.9567184)156293693
T:name: saka gura loc:hale & hearty soup, tweet: 673364433582858240  :  im at sakagura in new york ny @link @link (40.75152493,-73.97318587)226575256
T:name: dear irving loc:adalya, tweet: 673366953780748290  :  happy fancy as 25th luxe lex @alexiegrace love youuuuuu @ dear irving @link (40.7362022,-73.9873428)21282112
T:name: capitale loc:double crispy bakery, tweet: 673367630376472576  :  #greatgatsbyparty (@ capitale in new york ny @link (40.71880478,-73.99501746)21967472
T:name: estiatorio milos loc:au bon pain, tweet: 673371492147679233  :  #seefood #yamas @ estiatorio milos nyc @link (40.7636375,-73.9792328)404342256
T:name: capitale loc:double crispy bakery, tweet: 673380554075697154  :  great gatsby holiday party (@ capitale in new york ny w @harlanmilkove) @link (40.71880478,-73.99501746)57784614
T:name: fuku loc:tarallucci e vino, tweet: 673386699314110464  :   @ fuku @link (40.7290001,-73.9846725)22854968
T:name: piacere loc:the randolph at broome, tweet: 673396904118611968  :  when jwu get together  #jwu #lifeisgood #goodtimes #pray4me @ piacere nyc broome street @link (40.7196274,-73.9950333)64598836
T:name: rock bar loc:heermance farm purveyors, tweet: 673399419874750464  :  dese nights @ rockbar nyc @link (40.7326889,-74.009697)83272887
T:name: kgb bar loc:eastville comedy club, tweet: 673404627933634560  :  happy birthday ty  indiana jones #ithacagang #? @ kgb bar nyc @link (40.7265816,-73.9897995)43045312
T:name: slate loc:bounce, tweet: 673409601434427392  :  late checkin hbd kim at @slateny in new york ny @link (40.74139454,-73.99298592)242105675
T:name: phd loc:bodega negra, tweet: 673423975721123840  :  happy birthday kalynmariec  #dreamnightclub #phd #nyc #meatpackingdistrict  @ phd @link (40.74237462,-74.00336432)373814660
T:name: phd loc:bodega negra, tweet: 673427306615054336  :  that view  #meatpackingdistrict #dreamnightclub #phd #nyc #manhattan @ phd rooftop lounge at @link (40.74237462,-74.00336432)373814660
T:name: phd loc:bodega negra, tweet: 673428287750840320  :  happy birthday kalynmariec  #phd #dreamnightclub #manhattan #meatpackingdistrict #besties @… @link (40.74237462,-74.00336432)373814660
T:name: sweet corner loc:wild, tweet: 673513100721524737  :  #broadway  @ sweet corner bakeshop @link (40.734627,-74.006409)123641235
T:name: bagel boss loc:libretto's pizzeria, tweet: 673518825317523456  :  in love (@ bagel boss in new york ny @link (40.74724071,-73.97725582)25926570
T:name: one world observatory loc:conde nast conference center, tweet: 673521861150556160  :  im at one world observatory  @oneworldnyc in new york ny @link (40.71302875,-74.01319742)36354179
T:name: davids tea loc:mcdonald's, tweet: 673530011647877120  :  im at @davidstea in new york ny @link (40.74197714,-73.99342207)50308441
T:name: waldorf astoria loc:sir harry's, tweet: 673531891182604288  :   @ waldorf astoria new york @link (40.75652616,-73.97354189)28951570
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673533090749370368  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)29926486
T:name: phd loc:bodega negra, tweet: 673534167037190145  :  champagne for maa real friends real pain for my sham #nyc upsetjonathan @ phd rooftop lounge at @link (40.74237462,-74.00336432)219501200
T:name: diamond horseshoe loc:paramount bar & grill, tweet: 673536481944801280  :  #blondie #killinit  at my fav #party @prettyuglyparty diamondhorseshoe  @ diamond horseshoe @link (40.7596397,-73.9870071)39402530
T:name: rock bar loc:heermance farm purveyors, tweet: 673536775529328641  :  just posted a photo @ rockbar nyc @link (40.7326889,-74.009697)10933462
T:name: konditori loc:krolewskie jadlo, tweet: 673536868991004672  :  tcb at @konditorinyc in brooklyn ny @link (40.72519191,-73.95158716)14329114
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673540333733584900  :  jaqueline de ribes the art of style @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)51519978
T:name: new york dog house loc:gossip coffee, tweet: 673550268802445312  :  autum lemonade @ new york dog house @link (40.7645158,-73.91643743)26177107
T:name: little cupcake bakeshop loc:r&d foods, tweet: 673550691420512256  :  im at little cupcake bakeshop in brooklyn ny @link @link (40.67841027,-73.96870332)15254569
T:name: spuyten duyvil loc:knitting factory, tweet: 673551936885493761  :  drinking a dreamweaver wheat by @troegsbeer @ spuyten duyvil  @link #photo (40.7142,-73.9559)24120972
T:name: dudleys loc:casa mezcal, tweet: 673552398544183296  :  fatboy life  @ dudleys nyc @link (40.71810152,-73.99028333)109110046
T:name: new york dog house loc:gossip coffee, tweet: 673552732154908674  :  breakfast of champions @ new york dog house @link (40.7645158,-73.91643743)26177107
T:name: blue note jazz loc:ramen-ya, tweet: 673557973382266880  :  #antoniohart #jessicacaremoore #steffchris #bluenotenyc #stillhigh @ blue note jazz club ny @link (40.73088057,-74.00077046)21071631
T:name: buvette loc:l'aile ou la cuisse (l'a.o.c), tweet: 673558877779189760  :  im at buvette  @ilovebuvette in new york ny @link (40.73272229,-74.0041852)103895752
T:name: houston hall loc:arbor bistro, tweet: 673559471701012480  :  packed house here at the #ballsandbrews fest  #andrewwernerphotography @ houston hall @link (40.72876837,-74.00486461)29106658
T:name: pulqueria loc:nom wah tea parlor, tweet: 673561868779315200  :  #squad. #nycfamily #queens #sistas #photobomb #pulqueria #chinatown @ pulqueria @link (40.7144394,-73.9982605)803332052
T:name: pylos loc:avant garden, tweet: 673562202356506628  :  #brunch with the #parentals (@ pylos in new york ny @link (40.72624643,-73.98405033)96425204
T:name: pylos loc:avant garden, tweet: 673563925082845184  :  taramsolata #greek @ pylos restaurant @link (40.72621611,-73.98405741)96425204
T:name: le reve loc:mike's bistro, tweet: 673563997678010368  :   #bdayparty #fridaynightout #friends #nyc #lareve @ le reve @link (40.7594795,-73.971077)624998237
T:name: dram shop loc:juiceland, tweet: 673564536268529665  :  go seahawks (@ the dram shop in brooklyn ny @link (40.66871431,-73.98515223)375121650
T:name: four seasons hotel new york loc:four seasons hotel, tweet: 673564797775036416  :  fancy #boardwalkempire #bespoke @ four seasons hotel new york @link (40.7622739,-73.97149281)15488657
T:name: buvette loc:l'aile ou la cuisse (l'a.o.c), tweet: 673565472990851072  :  celebration brunch (@ buvette  @ilovebuvette in new york ny @link @link (40.73272229,-74.0041852)18842082
T:name: stout loc:statler grill, tweet: 673568985145847808  :  drinking a breakfast stout 2015 by @foundersbrewing at @stoutbarnyc  @link (40.7499,-73.9901)809393240
T:name: lula bagel loc:crown fried chicken, tweet: 673569363807612928  :  roommate bonding #christmasshopping @ lula bagel @link (40.67077596,-73.95044261)22457860
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673571667214508036  :  theseus fighting the centaur nicoleermides carleigh @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)1684024536
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673572277506699265  :  ??????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
T:name: swine loc:bayard's alehouse, tweet: 673574548353122304  :  brunch with ilurvebacon @ swine @link (40.73426488,-74.00629597)37987153
T:name: baku palace loc:yiasou, tweet: 673575883492360192  :  party last night at my cousins wedding came home at like 4 in the morning @ baku palace @link (40.5840607,-73.9481812)3299875745
T:name: saucy by nature loc:hops hill, tweet: 673575914995757056  :  came for a light breakfast oops #brunch #omelette #local #yum #clintonhill #bk @ saucy by nature @link (40.682991,-73.9656525)396967291
T:name: lido loc:peking kitchen ii, tweet: 673577727673417729  :  just posted a photo @ lido harlem @link (40.8048401,-73.9548569)284392438
T:name: houston hall loc:arbor bistro, tweet: 673581174237831168  :  meat ball  beer fest (@ houston hall in new york ny @link (40.72867347,-74.00473773)17106980
T:name: circle in the square theatre loc:equinox, tweet: 673586135885590530  :  fun home (@ circle in the square theatre  @funhomemusical in new york ny @link (40.76190223,-73.98465872)47234384
T:name: caridad restaurant loc:wholesome garden pizza, tweet: 673587622921408516  :  dominican food  @ caridad restaurant @link (40.82627234,-73.95088094)502497941
T:name: diner loc:marlow and sons, tweet: 673590293061607424  :  brunch with babes  @ diner @link (40.7106285,-73.9657059)52439235
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673590609987416065  :  #baijieinusa #metmuseumofart #myjourney @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)94648706
T:name: everyman espresso loc:feast, tweet: 673591868555313152  :  the best kind of happy hour  @ everyman espresso @link (40.7326202,-73.9880981)215459188
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673593020336496640  :   dream  #baijieinusa #metmuseumofart #myjourney @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)94648706
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673593864297562112  :  sundays at the met #xoxo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)346258240
T:name: tompkins square bagels loc:hi fi, tweet: 673594731151101952  :  hangover city (@ tompkins square bagels  @tsbagels in new york ny @link (40.72824256,-73.98212671)28043153
T:name: subway loc:molyvos, tweet: 673595987043160064  :  titta  #vicht är den stulen  @ subway @link (40.7644958,-73.9805832)227028929
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673597455880073216  :   @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)548378074
T:name: honky tonk tavern loc:16 handles, tweet: 673598082156732416  :  im at honky tonk tavern  @honkytonknyc in new york ny @link (40.76231256,-73.95997897)26598221
T:name: max brenner loc:jivamuktea cafe, tweet: 673600366353715200  :   @ max brenner @link (40.734269,-73.991206)23130126
T:name: tal bagels loc:dunkin' donuts, baskin robbins, tweet: 673601014084329472  :  jelly donuts @ tal bagels @link (40.7356453,-73.9796371)6942062
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673601634333818881  :  at the met @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)50011450
T:name: bounce loc:studio twenty one, tweet: 673602502080798720  :  lets go giants (@ bounce sporting club  @bounce21nyc in new york ny @link @link (40.74150389,-73.99327286)69667315
T:name: palace restaurant loc:c'est bon cafe, tweet: 673603301263437825  :  another food picture sunday brunch in nyc #bigappleballous @ palace restaurant @link (40.7608986,-73.969841)115826029
T:name: sweet spot loc:subway, tweet: 673603986885341184  :  #giantsvsjets (@ sweet spot in astoria ny @link (40.77455654,-73.91280328)17633052
M:name: kinfolk loc:kinfolk studios, tweet: 673604602986500096  :  positive vibes only @ kinfolk @link (40.7217598,-73.9583435)30776407
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673607405180162048  :  pharaoh @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)50011450
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673607536256393220  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)50011450
T:name: the little owl loc:moustache restaurant, tweet: 673608864357441536  :  ????#latergram #westvillage #thelittleowl #dessert #delicioso #love @ the little owl @link (40.7322884,-74.0052338)20771289
T:name: slate loc:bounce, tweet: 673610662489231360  :  im at @slateny in new york ny @link (40.74139454,-73.99298592)69667315
T:name: houndstooth pub loc:chef yu / azuki, tweet: 673611854195924992  :  waiting and watching giantsjets ot @ houndstooth pub @link (40.7536087,-73.9919128)14819061
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673612541323530243  :  thats some christmas tree @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)50011450
T:name: barrio 47 loc:mom's cooking, tweet: 673614780347916288  :  luv my boys  #nyc #weston #boulder @ barrio 47 @link (40.7383842,-74.0040894)219501200
T:name: la flaca loc:wang's great wall, tweet: 673615524564201476  :   la flaca #brunch  @ la flaca nyc @link (40.7164993,-73.9876328)33011898
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673621482358964224  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)805222057
T:name: the patriot saloon loc:dona bella  pizza, tweet: 673624547720065024  :  had to piss (@ the patriot saloon in new york ny @link (40.71504345,-74.00814162)64385877
T:name: waldorf astoria loc:sir harry's, tweet: 673627995324608515  :  supporting emerging designers #njalatthewaldorf @ waldorf astoria new york @link (40.75652616,-73.97354189)1400918996
T:name: pho saigon loc:jimbo's hamburger place, tweet: 673630454721978368  :  im at pho saigon in new york ny @link (40.75666663,-73.96424711)455223102
T:name: jimmy loc:david burke kitchen, tweet: 673630871585472517  :  im at jimmy at the james in new york ny @link (40.72258431,-74.0048707)153852414
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673631016074936320  :  the met at dusk @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)32885253
T:name: poco loc:sigmund pretzel shop, tweet: 673632169642864641  :  2 year new york anniversary @ poco restaurant  bar @link (40.7223701,-73.9829712)1507177920
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673633655139516418  :  half way outta here already @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)19300347
T:name: re sette loc:hung yip chinese restaurant, tweet: 673640927894700032  :  thats a damn fine pizza @ resette @link (40.7559013,-73.9800568)2835279267
T:name: davids tea loc:mcdonald's, tweet: 673644590688243712  :  tea heaven at @davidstea in new york ny @link (40.74197714,-73.99342207)30682728
T:name: the triad loc:soom soom, tweet: 673645194768687105  :  villain deblanks (@ the triad in new york ny @link (40.77819151,-73.98106022)27987770
T:name: krispy kreme loc:t.g.i. friday's, tweet: 673651280733151238  :  for the hubby at @krispykreme doughnuts in new york ny @link (40.74989042,-73.99236202)28880313
T:name: waldorf astoria loc:sir harry's, tweet: 673668062885777409  :  new york new york @ waldorf astoria new york @link (40.75652616,-73.97354189)26743663
T:name: the uncommons loc:pluck u, tweet: 673670912177266688  :  happy birthday to me @ the uncommons @link (40.7293205,-73.9986267)164431925
T:name: taqueria diana loc:miso-ya, tweet: 673676641319522304  :  #hype @tinaysabel @ taqueria diana @link (40.7285309,-73.988121)30655101
T:name: bagel boss loc:libretto's pizzeria, tweet: 673676822559776768  :  im at bagel boss in new york ny @link (40.74724071,-73.97725582)26598221
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673677146477502465  :  behold the mighty sphinx @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)50011450
T:name: boon chu thai restaurant loc:broadway food mart, tweet: 673679738951438336  :  late dinner at boon chu thai restaurant pic  @link (40.74073,-73.87952)52702042
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673680554592624640  :  met boiz  @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)62883270
T:name: bounce loc:studio twenty one, tweet: 673680564642279424  :  im at bounce sporting club  @bounce21nyc in new york ny @link (40.74150389,-73.99327286)56825624
T:name: max brenner loc:jivamuktea cafe, tweet: 673682428947513344  :   @ max brenner @link (40.734269,-73.991206)555154925
T:name: hot kitchen sichuan style loc:joyful yummy house, tweet: 673684571800621056  :  im at hot kitchen sichuan style in flushing ny @link (40.75881204,-73.83297817)96633510
T:name: bounce loc:studio twenty one, tweet: 673685383369084929  :  im at bounce sporting club  @bounce21nyc in new york ny @link (40.74150389,-73.99327286)56825624
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673686280660758529  :  #metmuseumofart #ilovephotography #baijieinusa @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)94648706
T:name: the immigrant nyc loc:the immigrant tap room, tweet: 673691402317004801  :  im at @theimmigrantnyc in new york ny @link (40.72848253,-73.98541049)18317338
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673692365530333185  :  a trip to the museum @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)15330934
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673699358571794435  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673699862576107520  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
T:name: rock bar loc:heermance farm purveyors, tweet: 673700174116560896  :  oh haaaaaay elliottwashere @ rockbar nyc @link (40.7326889,-74.009697)83272887
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673700181607493632  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673700472042033152  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673700616590376960  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
T:name: k town loc:tous les jours, tweet: 673700657589784577  :  karaoke night at gogopa in ktown #nightlights #ktown #karaoke @ gogopa @link (40.74787455,-73.98707332)223626448
T:name: bourbon street loc:top hot bagels & grill, tweet: 673700686362574849  :  #family time with @linkmyheart1  @sandivity @ bourbon street queens @link (40.7637672,-73.7712402)56198409
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673700744516599808  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673701118606635008  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673701309632024577  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673701555330134017  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673701881873436672  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)8182092
T:name: cafe lalo loc:joe's, tweet: 673704784344518656  :  after dinner dropped by cafe lalo stayed above this famous cafe in 2003 it featured in the movie @link (40.7859192,-73.976532)2897154612
T:name: waldorf astoria loc:sir harry's, tweet: 673715886772101120  :  christmas time in new york city is magical @ waldorf astoria new york @link (40.75652616,-73.97354189)376412734
T:name: anyway cafe loc:veranda, tweet: 673717078927540224  :  #happy #hanukkah  @ anyway cafe 2 @link (40.5771904,-73.9524918)1324298652
T:name: le reve loc:mike's bistro, tweet: 673717846971686912  :  @priscillarain  i #kingin inside le reve tonight #followthecrown  #kaboom  @ le reve @link (40.7594795,-73.971077)449444517
T:name: four seasons hotel new york loc:four seasons hotel, tweet: 673721744797130754  :  spontaneous photo shoot #fourseasons @ four seasons hotel new york @link (40.7622739,-73.97149281)14184959
T:name: gershwin theatre loc:azalea, tweet: 673724775399882753  :  #wicked#musicul#gershwintheatre#ny1??#newyork#??1????????? @ wicked the musical @link (40.76231786,-73.98504772)572589417
T:name: boilermaker loc:bluebird coffee shop, tweet: 673733144139268096  :  happy holidays @ boilermaker nyc @link (40.7234802,-73.9886322)52907856
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673748138205687808  :  beautiful night on the ues @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)933639506
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673750045695455234  :  #carpeaux #newyork #metropolitan #metropolitanmuseumofart pourquoi naître esclave  #sculpture… @link (40.77912965,-73.96297384)396870171
T:name: greenwich village comedy club loc:la frite, tweet: 673750541193883648  :  having some fun at the greenwich village comedy club back in the day #joke #desperate… @link (40.72956041,-74.00086629)235757919
T:name: blind tiger loc:ghandi cafe, tweet: 673765041842339840  :  on cask a well balanced tasty red ale  drinking a scarlett red rye by @speakeasybeer at @blindtigernyc   @link (40.7319,-74.0033)19443543
T:name: 1 oak loc:naka naka, tweet: 673772785529978880  :  dance the night awayyyy  #sunday #nyc #oneoakny #oneoak @ 1oak night club new york @link (40.74380679,-74.00630287)92505997
T:name: stk loc:subrosa, tweet: 673777184163692548  :  office holiday partay  @ stk downtown @link (40.73996,-74.00714)36804993
T:name: stone street tavern loc:the growler, tweet: 673985115958177796  :  im at stone street tavern  @stonesttavern in new york ny @link (40.7043685,-74.01020072)20081836
M:name: metropolitan museum of art loc:members dining room @ the met museum, tweet: 673985183515824128  :  alwayz laughing @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)346258240
