Loc: the polo barName: the polo bar675209281269047296  :  tony bennett sighting new york new york the polo bar @link @itstonybennett (40.7617135,-73.9743749)81237494
Loc: white castleName: white castle675210704778063872  :  beast at @whitecastle in bronx ny @link @link (40.82192838,-73.89768541)208834511
Loc: mission chinese foodName: mission chinese food675212809546956800  :  first dinner in new york  @ mission chinese food @link (40.7138405,-73.9896622)17569860
Loc: starletsName: starlets675216120996081664  :  lit freshthebest @ starlets @link (40.76459643,-73.90406398)29908636
Loc: tavern 29Name: tavern 29675224867759906817  :  i need pancakes (@ tavern29 in new york ny @link (40.744324,-73.983925)60197178
Loc: madame xName: madame x675225170219565057  :  late night exploration #itp #itpnyu #tno #almostthere @ madame x @link (40.7273407,-74.0000229)19043283
Loc: made in mexicoName: made in mexico675239100367118336  :  im at made in mexico in new york ny @link (40.86719824,-73.91722972)3479011
Loc: altus cafeName: altus cafe675261444632416256  :  @altuscafe @link japanese teriyaki sauce served with truffle yautia mash #teriyaki #menu (40.85231488,-73.93464743)421095102
Loc: highline ballroomName: highline ballroom675288459242840064  :  bernard fowler at highline ballroom in nyc #confident_photographers #nyc_music #bernardfowler… @link (40.74305513,-74.00570322)170188790
Loc: facebookName: facebook675294142784761856  :  facebook wall #facebook #facebookwall #nicola @ facebook ny @link (40.73069144,-73.99154129)20255244
Loc: bagel factoryName: bagel factory675294161055141888  :  gracias eduardo y juan your español is getting mucho bettero (@ bagel factory in brooklyn ny @link (40.663626,-73.991064)16359417
Loc: the bagel storeName: the bagel store675296118754951169  :  im at the bagel store in brooklyn ny @link (40.71190467,-73.96270664)565574444
Loc: varietyName: variety675299562328825857  :  im at variety in brooklyn ny @link (40.71542774,-73.94444436)21726729
Loc: terminal 5Name: terminal 5675312509616713728  :  city and colour #cityandcolour #terminal5 @ terminal 5 @link (40.7696991,-73.9927597)25794669
Loc: mercer kitchenName: mercer kitchen675319624603443200  :  im at @mercerkitchenny in new york ny @link (40.72474364,-73.99866156)78530096
Loc: sant ambroeusName: sant ambroeus675321080026947584  :  seasonal @ sant ambroeus west village @link (40.7354012,-74.0031433)16412637
Loc: el jobito restaurantName: el jobito restaurant675322434015244288  :  san nicola por la mañana #goodmorning @ el jobito restaurant @link (40.854513,-73.93014)296038428
Loc: doc wine barName: doc wine bar675323998549368832  :  #christmasishere #docwinebar #natale2015 #dinner #friends #brooklyn @ doc wine bar @link (40.7197609,-73.9603729)101606395
Loc: le pain quotidienName: le pain quotidien675324798218706944  :  im at @lepainquotidien in new york ny @link (40.7657215,-73.96534681)1110248593
Loc: peasantName: peasant675328299531415556  :  girls night  @ peasant @link (40.7216911,-73.9942703)27075341
Loc: park cafeName: park cafe675328847546621952  :  breakfast our view (@ the park cafe in new york ny @link @link (40.76444469,-73.98088805)91247086
Loc: cha laitName: cha lait675328955700944896  :  im at @chalaitnyc in new york ny @link (40.73371006,-74.00298893)28363528
Loc: vineappleName: vineapple675330065069187075  :  im at @vineapplecafe in brooklyn ny @link (40.69834998,-73.9928941)7327532
Loc: juices for lifeName: juices for life675333011240591360  :  #detoxlife @juicesforlife with @jddapper @ juice for life @link (40.8320198,-73.8270416)16548175
Loc: petalumaName: petaluma675333893508214784  :  pan seared cod type of day #foodporn #eeeeeats #instafood @ petaluma restaurant @link (40.7682304,-73.955307)17747852
Loc: maharlikaName: maharlika675336070951649280  :  mini @herelieslovenyc reunion @maharlikanyc #filipinofood #nomnom @ maharlika @link (40.7269402,-73.9861069)702160152
Loc: cafe orlinName: cafe orlin675336942649757696  :  brunch with @ilanact! at @cafeorlin in new york ny @link (40.7284627,-73.98732733)290187508
Loc: the tuscan gunName: the tuscan gun675339571358494720  :  december mornings #brooklyn #windsorterrace #sunrise #citysunrise @ the tuscan gun officine @link (40.6585579,-73.978035)22945514
Loc: tompkins square bagelsName: tompkins square bagels675342375481384960  :  vegan locks and tofu olive pimento cream cheese #vegab #bagel #nyc @ tompkins square bagels @link (40.7282219,-73.9822922)22772164
Loc: varietyName: variety675345214844874752  :  chai time (@ variety coffee roasters in brooklyn ny @link (40.70289732,-73.91720676)20450591
Loc: dlName: dl675345804245245952  :  fall rooftop friday at the dl rooftop  @link (40.7185899,-73.9893704)3789815122
Loc: empire hotel rooftopName: empire hotel rooftop675347131780218880  :  hotties  @brendeezy921 stephcas91 #ulac #puma #christmas @ the empire hotel rooftop @link (40.77170224,-73.9825692)22874443
Loc: the grand prospect hallName: the grand prospect hall675349822765973506  :  more shots from last night @hugeinc #grandprospecthall #brooklyn #hugeinc @ the grand prospect hall @link (40.66395108,-73.98944679)15606880
Loc: metropolitan museum of artName: metropolitan museum of art675351147100639232  :  ?????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
Loc: metropolitan museum of artName: metropolitan museum of art675351748819722240  :  just posted a photo @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
Loc: hudson commonName: hudson common675355704929206273  :  im at hudson common @ the @hudsonnyc in new york ny @link (40.76837048,-73.98491621)177545565
Loc: thainyName: thainy675355975495360513  :  im at thainy in new york ny @link (40.7421396,-73.98082919)226366938
Loc: bantam bagelsName: bantam bagels675357215365156864  :  im at bantam bagels in new york ny @link (40.73192555,-74.00341272)22545669
Loc: metropolitan museum of artName: metropolitan museum of art675357423058685952  :  ??????????????????????????? @ the metropolitan museum of art new york @link (40.77912965,-73.96297384)7183982
Loc: hudson terraceName: hudson terrace675358635627839490  :  tonight im hosting a special wilhelmina model agency event at hudson terrace rooftop  free event @link (40.764061,-73.997551)246171383
Loc: st james theatreName: st james theatre675361570772373504  :  the funniest new musical #somethingrotten @ st james theatre @link (40.758167,-73.9880525)1363262593
Loc: ippudo westsideName: ippudo westside675364091922268161  :  happy friday ramen 9am west coast time  #ippudo #ippudony @ ippudo westside @link (40.7635384,-73.9865265)1613890831
Loc: highline ballroomName: highline ballroom675364403802324992  :  happy holidayzzzz  #deepfocusfest @ highline ballroom @link (40.74305513,-74.00570322)37673562
Loc: trophyName: trophy675364661810864129  :  basics @ trophy bar @link (40.707901,-73.9556808)16834630
Loc: felixName: felix675364870288711680  :  im at felix in new york ny @link (40.72234674,-74.00376317)14819061
Loc: terminal 5Name: terminal 5675364934692159489  :  city and colour @ terminal 5 @link (40.7696991,-73.9927597)571301248
Loc: soho grand hotelName: soho grand hotel675365448792150016  :  having the most wonderful day in #nyc with my love @ soho grand hotel @link (40.72195754,-74.00442431)1109360372
Loc: le bernardinName: le bernardin675365904553746432  :  meetings lunch @ le bernardin @link (40.7614517,-73.9818497)46803545
Loc: the spotted pigName: the spotted pig675366104001327104  :  im at the spotted pig in new york ny @link (40.735697,-74.006838)22545669
Loc: washington square dinerName: washington square diner675366479760617472  :  im at washington square diner in new york ny @link (40.731575,-74.000824)9463492
Loc: wildairName: wildair675366674762088449  :  spicy tuna on sourdough mild obsession with wildairnyc right now #wildairnyc #spicytuna #eater… @link (40.720047,-73.9890518)65512878
Loc: yakiniku futagoName: yakiniku futago675366858997047297  :  here again second day in a row dont judge me (@ yakiniku futago in new york ny @link (40.73896897,-73.99428289)5047
Loc: terminal 5Name: terminal 5675366863765790720  :  city and colour  @ terminal 5 @link (40.7696991,-73.9927597)571301248
Loc: ko sushiName: ko sushi675367200430137344  :  jap foods for lunchhh (@ ko sushi in new york ny @link (40.767579,-73.959354)157982436
Loc: hanamizuki cafeName: hanamizuki cafe675367580589158400  :  lunch time #riceballs #miso #pickles #japanesefood #japan #getit #winter #fatboy @ hanamizuki cafe @link (40.7475395,-73.9915924)1436767616
Loc: ravel rooftopName: ravel rooftop675368176490840066  :  the sexiest enclosed  heated rooftop in queens#subefridays @ #penthouse808 #ravelrooftop 808 @link (40.75398634,-73.94948569)34945883
Loc: the fifth estateName: the fifth estate675369350690308096  :  render  breezy #nyc #livemusic #leftintheattic #thefifthestate #brooklyn @ the fifth estate @link (40.6671982,-73.9882507)2259517175
Loc: resoboxName: resobox675369482022326272  :  favorite lunch place at lic @ resobox @link (40.75103768,-73.93908796)612075220
Loc: tonic eastName: tonic east675374626252464128  :  im at @toniceast in new york ny @link (40.74252389,-73.98034856)180287421
Loc: delaware and hudsonName: delaware and hudson675374848684748800  :  why squander even a weekday lunch on the ordinary (@ delaware and hudson  @delandhud in brooklyn ny @link (40.71698907,-73.95931721)19782418
Loc: soho parkName: soho park675376303550300160  :  steak sandwich chips and a beer @ soho park @link (40.7236404,-73.9967575)18462022
Loc: waverly restaurantName: waverly restaurant675377458867281920  :  im at waverly restaurant in new york ny @link (40.73301222,-74.00005605)625744664
Loc: le bernardinName: le bernardin675378863543832580  :  just a spot of lunch and a glass or two of something special at @lebernardinny in new york ny @link (40.76134707,-73.98186945)14641319
Loc: resoboxName: resobox675378886293782528  :  seasons greetings from resobox @ resobox @link (40.75103768,-73.93908796)17423868
Loc: williamsburg cinemasName: williamsburg cinemas675378909643464704  :  came to see #chiraq (@ williamsburg cinemas  @wburgthtr for chiraq in brooklyn ny @link (40.71405003,-73.95984122)151531865
Loc: brooklyn bowlName: brooklyn bowl675381936483753984  :  1000 followers.finally.#theupperclassway @ brooklyn bowl @link (40.72190314,-73.95761486)30934564
Loc: facebookName: facebook675382384863420416  :  happy friday from #facebookny! #nyc #tgif #miniroom @ facebook ny @link (40.73069144,-73.99154129)940271
Loc: the spotted pigName: the spotted pig675382707967295488  :  just posted a photo @ the spotted pig @link (40.735611,-74.0066833)152800073
Loc: windy city ale houseName: windy city ale house675382968228192256  :  theo he is bae @ windy city ale house @link (40.6280289,-74.0288162)827959027
Loc: bar primiName: bar primi675383017775489028  :  im at @barprimi in new york ny @link (40.72568724,-73.99199884)57466101
Loc: mission cantinaName: mission cantina675383571721363457  :  #fishtacos in #soho thinking of measeldoodle @ mission cantina @link (40.7214699,-73.9882202)309930620
Loc: douglaston manorName: douglaston manor675383881227309056  :  sister sisters @ the douglaston manor @link (40.75472809,-73.72990133)403381635
Loc: il barettoName: il baretto675385982745747456  :  im at @ilbarettonyc in new york ny @link (40.76762592,-73.99320973)72987385
Loc: levain bakeryName: levain bakery675385810477273089  :  cookies at @levainbakery in new york ny @link (40.77984276,-73.9805603)20450591
Loc: little cupcake bakeshopName: little cupcake bakeshop675385831469764609  :  aw tbf @ little cupcake bakeshop brooklyn ny @link (40.6199684,-74.0327988)38352433
Loc: bistro les amisName: bistro les amis675388504180920321  :  lunch with alex (@ bistro les amis in new york ny @link (40.72484688,-74.00261546)375121650
Loc: banh mi saigon bakeryName: banh mi saigon bakery675388663635791872  :  lunch for the bro (@ banh mi saigon bakery in new york ny @link (40.71920089,-73.99676085)225531770
Loc: cipriani 42nd streetName: cipriani 42nd street675389083737178113  :  brittany howard sighting new york new york cipriani 42nd street @link (40.7517,-73.977)81237494
Loc: cipriani 42nd streetName: cipriani 42nd street675389097674850304  :  ciara sighting new york new york cipriani 42nd street @link @ciara (40.7517,-73.977)81237494
Loc: cipriani 42nd streetName: cipriani 42nd street675389111679651840  :  lana del rey sighting new york new york cipriani 42nd street @link (40.7517,-73.977)81237494
Loc: pine box rock shopName: pine box rock shop675390967722188801  :  kev killin the keys the other night at @pineboxrockshop #oyvey  #latergram #portrait #music… @link (40.7052803,-73.9326706)28349341
Loc: underground loungeName: underground lounge675391129651511296  :  each and every saturday the ultimate dance party naked at underground lounge @queensuglounge… @link (40.68722888,-73.82059859)66590137
Loc: el museo del barrioName: el museo del barrio675391527842127872  :  im at el museo del barrio in new york ny @link (40.79321914,-73.95142643)68548440
Loc: two handsName: two hands675392862129938433  :  first acai bowl 2015 @ two hands cafe @link (40.7196693,-73.9959488)295945801
Loc: stkName: stk675393163683627008  :  missing you nyc  @ stk @link (40.7399559,-74.0075073)1902497815
Loc: terminal 5Name: terminal 5675394099906785280  :  the arcs  @ terminal 5 @link (40.7696991,-73.9927597)2314856966
Loc: kung fu little steamed buns ramenName: kung fu little steamed buns ramen675396222279163904  :  yummy lil buns (@ kung fu little steamed buns ramen in new york ny @link (40.76160487,-73.98659274)24896645
Loc: egg shopName: egg shop675397611839356929  :  breakfast of dreams   @eggshopnyc @ egg shop nyc @link (40.7203064,-73.9952621)22240604
Loc: doughnut plantName: doughnut plant675400164329287681  :  im at @doughnutplantny in new york ny @link (40.74449398,-73.99656119)64809491
Loc: nomo sohoName: nomo soho675400525387460608  :  crüe love  #bape x #puma @ nomo soho @link (40.7198181,-74.0000534)24928059
Loc: kai sushi asian fusionName: kai sushi asian fusion675400936169304064  :  #cheers to #spreadingthelove  @ kai sushi asian fusion @link (40.8435287,-73.8458328)492647209
Loc: turnmillName: turnmill675402098385768449  :  danny miller yall @ turnmillnyc @link (40.7425652,-73.9838409)608772066
Loc: bxl cafeName: bxl cafe675402435188289537  :  #bxl cafe  @link this belgian resturant  bar is tucked away right next to town hall in the @link (40.75591538,-73.9845735)421095102
Loc: brooklyn bowlName: brooklyn bowl675402608656392192  :  just a woman with her plate of chicken #bliss cc @aleksab @ brooklyn bowl @link (40.72190314,-73.95761486)19547508
Loc: the marketName: the market675405555620569088  :  liquid gold @ the market @link (40.6885986,-73.9604874)41948773
Loc: heavy woodsName: heavy woods675405673186873344  :  im at heavy woods in brooklyn ny w @copymatt @link (40.70562775,-73.92142642)44400928
Loc: cafe orlinName: cafe orlin675406035172110339  :  breakfast this morning at cafe orlin recommended by @chriscampanioni  described in his novel @link (40.7285004,-73.9870682)2851879049
Loc: bar tabacName: bar tabac675408355255525376  :  my office for the afternoon #paulantics at @bartabacny in brooklyn ny @link (40.68734197,-73.99020553)103417389
Loc: blind barberName: blind barber675408498025488384  :  #freshcut #blindbarber #haircut #halfaday #chillin #brooklyn #nyc @… @link (40.7125092,-73.9488602)596805883
Loc: cha laitName: cha lait675414026994757632  :  add shot of matcha please at @chalaitnyc in new york ny @link (40.73371006,-74.00298893)28363528
Loc: serendipity 3Name: serendipity 3675415983306252288  :  im at serendipity 3 in new york ny @link (40.76183842,-73.96517919)75613996
Loc: cien fuegosName: cien fuegos675417325504475136  :  #happytoast #jalopenococktail #rumbar #cubanflair #nyc #bestof @ cienfuegos @link (40.7256508,-73.984108)17820925
Loc: highline ballroomName: highline ballroom675418417629933568  :  tis the szn lmfao @ highline ballroom @link (40.74305513,-74.00570322)311759393
Loc: the stumble innName: the stumble inn675419776899022850  :  im at @thestumbleinn in new york ny @link (40.77138107,-73.95646042)23834363
Loc: do hwaName: do hwa675420186741198849  :  im at @dohwanyc in new york ny @link (40.72991749,-74.00417635)1110248593
Loc: regal union square stadium 14Name: regal union square stadium 14675422061922242562  :  #thebigshort @moviepass @ regal union square stadium 14 @link (40.7342987,-73.9906616)30552138
Loc: kahveName: kahve675422183988985856  :   @ kahve @link (40.764389,-73.9878922)555609292
Loc: manhattan centerName: manhattan center675422398800261121  :  view from above at #z100jingleball cocacola #allaccesslounge 2015 @ manhattan center events  @link (40.75299649,-73.99415132)171605822
Loc: astor bake shopName: astor bake shop675423843528384512  :  4 to 7 pm at astor bake shop #happyhour #dinner #weheartastoria #astoriaeats @ astor bake shop @link (40.7723007,-73.9291229)158245056
Loc: lenwichName: lenwich675424128011247616  :  im at lenwich by lennys in new york ny @link (40.765626,-73.957769)139282460
Loc: the skylarkName: the skylark675424264644788224  :  nothing like ny @ the skylark @link (40.75420413,-73.98891103)117054914
Loc: upstateName: upstate675425076611817473  :  #upstate @ upstate craft beer  oyster bar @link (40.7264099,-73.9865799)19944575
Loc: ward iiiName: ward iii675425312625291264  :  rums the word @therealmccoyphc #cocktail #happyfriday @ ward iii @link (40.7157402,-74.0086899)27721452
Loc: the pony barName: the pony bar675425973467275264  :  drinking an enjoy by 122515 ipa by @stonebrewingco at @theponybar  @link (40.7617,-73.9942)348583562
Loc: the pony barName: the pony bar675426213582782464  :  drinking a bourbon county brand stout by @gooseisland at @theponybar  @link (40.7617,-73.9942)348583562
Loc: takara sushiName: takara sushi675433011844878338  :  im at takara sushi japanese restaurant in whitestone ny @link (40.78904976,-73.81340887)81414413
Loc: serafina fabulous pizzaName: serafina fabulous pizza675434545626423298  :  the birthday treats have begun  @ serafina fabulous pizza @link (40.7761803,-73.9624329)32951806
Loc: leftfieldName: leftfield675435704902619136  :  awww yiss another #leftfieldbathroomselfie this one from davidalexanderg @ leftfield nyc @link (40.7183418,-73.989502)900295603
Loc: terminal 5Name: terminal 5675435944304971776  :  @bahamasmusic @terminal5nyc #nyc  @rebeccasaaaays @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: terminal 5Name: terminal 5675436930910162944  :  @bahamasmusic @terminal5nyc #showsigoto  @rebeccasaaaays #nyc #showsiphoto @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: bxl zouteName: bxl zoute675436936555831297  :  #thankgoditsfriday @ bxl zoute @link (40.7416992,-73.9926376)22522285
Loc: turnmillName: turnmill675437233592270848  :   ep  @ turnmillnyc @link (40.7425652,-73.9838409)608772066
Loc: caoba brooklyn bistroName: caoba brooklyn bistro675437595199975424  :  #supremothursdays on cue w my shooter @ caoba brooklyn bistro @link (40.678417,-73.896355)983384040
Loc: terminal 5Name: terminal 5675437893666516992  :  cityandcolourofficial #nyc @terminal5nyc #showsigoto  @rebeccasaaaays #showsiphoto @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: upstateName: upstate675438497742905345  :  #oysterstout #beer @ upstate craft beer  oyster bar @link (40.7264099,-73.9865799)19944575
Loc: terminal 5Name: terminal 5675438685685342209  :  cityandcolourofficial #showsigoto @terminal5nyc  @rebeccasaaaays #showsiphoto #nyc @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: loboName: lobo675439279179436033  :  im at lobo in brooklyn ny @link (40.68650701,-73.99388118)18360671
Loc: ladureeName: laduree675440584933310464  :  ladurée  #ladurée #ladureenyc @ maison ladurée  madison avenue @link (40.7708664,-73.9662857)23216902
Loc: the chipped cupName: the chipped cup675442154546819073  :  weirdwonderful winter warmth #theweatherandthestateoftheroads @ the chipped cup @link (40.8286057,-73.9485321)20202123
Loc: terminal 5Name: terminal 5675442482130329600  :  magic moment cityandcolourofficial @showsigoto #nyc @ terminal 5 @link (40.7696991,-73.9927597)281782304
Loc: upstateName: upstate675442598069280769  :  #oysterstout #oyster @ upstate craft beer  oyster bar @link (40.7264099,-73.9865799)19944575
Loc: upstateName: upstate675443612897923072  :  the sauce @ upstate craft beer  oyster bar @link (40.7264099,-73.9865799)19944575
Loc: terminal 5Name: terminal 5675443649568628737  :  cityandcolourofficial #nyc @terminal5nyc  @rebeccasaaaays #showsigoto #showsiphoto @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: terminal 5Name: terminal 5675444355000176640  :  cityandcolourofficial @terminal5nyc  @rebeccasaaaays #nyc #showsiphoto #showsigoto @ terminal 5 @link (40.7696991,-73.9927597)1258579099
Loc: upstateName: upstate675444698224398336  :  #salmon #tartar #foodporn #food #seafood @ upstate craft beer  oyster bar @link (40.7264099,-73.9865799)19944575
Loc: 1 oakName: 1 oak675445338178609152  :  saucin on u @ 1 oak nyc @link (40.7439995,-74.0061111)292066593
Loc: plug ugliesName: plug uglies675446708566941697  :  happy weekend (@ plug uglies in new york ny w @arielsam924) @link (40.73737243,-73.98425102)28215063
Loc: nomadName: nomad675447370683965442  :  premagic cocktails (@ the nomad bar in new york ny @link @link (40.74514647,-73.98838331)33486301
Loc: taverna di baccoName: taverna di bacco675448243145281537  :  @tavernadibacco with enivo rahayashi #kcproperdose @ taverna di bacco @link (40.7219009,-73.9876785)3025503874
Loc: mixtapeName: mixtape675448255220592641  :  just posted a photo @ mixtape @link (40.6993752,-73.9140625)202724191
Loc: big gay ice cream shopName: big gay ice cream shop675448606388785152  :  sometime all you need in your life is a salty pimp (@ big gay ice cream shop in new york ny w @jkluzek) @link (40.72634865,-73.98415715)14372827
Loc: brass monkeyName: brass monkey675448719542779904  :  im at @brassmonkeynyc in new york ny @link (40.74072795,-74.00861104)14357886
Loc: terminal 5Name: terminal 5673275798741262337  :  thanks for the wave  @ terminal 5 @link (40.7696991,-73.9927597)622124343
Loc: manhattanville coffeeName: manhattanville coffee673276973658062854  :  im at manhattanville coffee  @mcoffeeville in brooklyn ny @link (40.671636,-73.952959)37251059
Loc: epistrophy cafeName: epistrophy cafe673277881401942016  :  dinner time at @epistrophycafe in new york ny @link (40.72123781,-73.99551094)54991079
Loc: libationName: libation673278075228950528  :  drunk but happy @ libation nyc @link (40.7204399,-73.9884415)41015058
Loc: kettle of fishName: kettle of fish673278477211181057  :  im at kettle of fish in new york ny @link (40.73373852,-74.00238276)152820972
Loc: hundred acresName: hundred acres673279365388615681  :  couples that brunch together @ hundred acres @link (40.7270317,-74.002739)39102918
Loc: the spotted pigName: the spotted pig673279760596901889  :  im at the spotted pig in new york ny @link (40.735697,-74.006838)99586796
Loc: rue 57Name: rue 57673280535540666368  :  comida familiar carlos sofi miranda diana moreno cuqui  ceci eliard marcia de la garza (@ rue 57 in new york ny @link (40.76402317,-73.97714585)94897618
Loc: samurai papaName: samurai papa673280683629019136  :  me  pops (@ samurai papa in brooklyn ny @link (40.70282395,-73.94364774)17670637
Loc: nobu fifty sevenName: nobu fifty seven673280867083657217  :  my happy place (@ nobu fifty seven in new york ny @link (40.76377126,-73.97644043)112948298
Loc: midwood flatsName: midwood flats673281409570766849  :  drinking a cherry berliner weisse by @riverhorsebrew @ midwood flats  @link (40.6596,-73.9605)29207028
Loc: brooklyn bowlName: brooklyn bowl673281409671372800  :  #gossip #bowling @ brooklyn bowl @link (40.72190314,-73.95761486)485306754
Loc: brooklyn bowlName: brooklyn bowl673283752060198912  :  the bunch takes #brooklyn! #notaholidayparty #grapeseedmedia #bowling @ brooklyn bowl @link (40.72190314,-73.95761486)485306754
Loc: madangsuiName: madangsui673284183440162816  :  im at @madangsui in new york ny @link (40.749886,-73.985876)32781700
Loc: sparks steak houseName: sparks steak house673284468778639360  :  just posted a photo @ sparks steak house @link (40.7530022,-73.9721909)322672253
Loc: norwoodName: norwood673284552098467840  :  posttree trimming (@ norwood in new york ny @link (40.73948971,-74.00142758)7775312
Loc: wildairName: wildair673284640019451904  :  im at @wildairnyc in new york ny @link (40.72005215,-73.98936467)131085687
Loc: mizuName: mizu673284841312550913  :  im at mizu japanese  thai cuisine  @mizu_restaurant in new york ny @link (40.738977,-73.989091)253610455
Loc: side barName: side bar673285597067411456  :  #gatorgirl #bartender rocks @sidebarnyc @gothamgatorclub @uf @floridagators #ufvsbama #gogators… @link (40.734642,-73.9886017)25551154
Loc: 230 fifthName: 230 fifth673286060894519297  :  the empire state #pilots #life #me #empirestate #nyc #newyork #bar #230fifth #chilling… @link (40.74432534,-73.98843291)319362102
Loc: fat buddhaName: fat buddha673288106074750976  :  weekend vibes @fatbuddhabar  come #getwavy #getweird @ fat buddha @link (40.7297554,-73.9806366)175818369
Loc: midwood flatsName: midwood flats673288530681012224  :  delicious  drinking a snowdrift vanilla porter by @leinenkugels @ midwood flats   @link (40.6596,-73.9605)29207028
Loc: side barName: side bar673288543997992960  :  i #gators  #nyc @gothamgatorclub @sidebarnyc hhsteph @uf @floridagators #gogators #ufvsbama  @link (40.734642,-73.9886017)25551154
Loc: gerbasi ristoranteName: gerbasi ristorante673289464249262085  :  #arthuravenue #bronxny #littleitaly #gerbasirestorante #datenight #boyfriend @ gerbasi ristorante @link (40.8553696,-73.8881073)46409042
Loc: outpostName: outpost673289772207599616  :  dressed up #bike #glitz @ outpost @link (40.6818199,-73.960289)366940481
Loc: campagnola restaurantName: campagnola restaurant673290492453371904  :  last nights dinner  @ campagnola restaurant @link (40.7688217,-73.9548264)1056561475
Loc: cherche midiName: cherche midi673292165120983040  :  #foie terrine persimmon puree bulls blood brioche  cherchemidinyc @ cherche midi bowery @link (40.7239189,-73.9928436)76878754
Loc: city centerName: city center673292191217881088  :  riding the subway #daisysandovaldotcom #29thavedotcom #adaroseblossomsandoval @ new york city center @link (40.7639389,-73.9794388)1431499820
Loc: stumptown coffee roastersName: stumptown coffee roasters673292558399905793  :  awesome i wish this cafe were near my house in japan @ stumptown coffee roasters @link (40.7327003,-73.9980316)15310411
Loc: tao downtownName: tao downtown673293739201310720  :  happy birthday @x0x0kata  #girlsnight @ tao downtown @link (40.74228177,-74.00417681)26572995
Loc: whiskey townName: whiskey town673295394621800448  :  whiskey and bourbon drinks yes please (@ whiskey town in new york ny @link (40.72574081,-73.9902829)430351319
Loc: douglaston manorName: douglaston manor673295663774507009  :  we in here (@ douglaston manor in douglaston ny @link (40.75471067,-73.72988316)179811352
Loc: phdName: phd673296169863368705  :  im at phd at dream downtown  @phdrooftopny in new york ny @link (40.74239352,-74.00330983)3479011
Loc: cibao restaurantName: cibao restaurant673296551452741632  :  some dominican grub @ cibao restaurant @link (40.7191582,-73.9848328)38747641
Loc: irving plazaName: irving plaza673296961848532992  :  #canalstreetconfidentialtour @currensy_spitta with the bro @yg_rockyy @ irving plaza @link (40.7349586,-73.9884796)2496292526
Loc: blue ribbon brasserieName: blue ribbon brasserie673297072636981248  :  im at blue ribbon brasserie in brooklyn ny @link (40.67425095,-73.98229415)41484765
Loc: tia polName: tia pol673297219932528640  :  tapas in my mouffff @ tia pol @link (40.7472992,-74.0047989)16364966
Loc: joanne trattoriaName: joanne trattoria673297330288857089  :  wining and dining like #littlemonsters!?? at @joannetrattoria in new york ny @link (40.77462336,-73.98042891)17825131
Loc: ward iiiName: ward iii673298297075970048  :  im at ward iii  @wardlll in new york ny @link (40.71587953,-74.00859495)16030741
Loc: no funName: no fun673298491117015041  :  fun @ no fun nyc @link (40.7214508,-73.9878922)16221325
Loc: the waverly innName: the waverly inn673298539095580672  :  lala anthony lala vazquez sighting new york new york the waverly inn @link @lala (40.7371,-74.0022)81237494
Loc: kum gang sanName: kum gang san673298543830962176  :  happy happy birthday mama sleem dont worry we still look like sisters  @ kumgangsan korean bbq @link (40.76385591,-73.82717737)1648412767
Loc: timnaName: timna673299328321134593  :  dinna  (@ timna in new york ny @link (40.727069,-73.983998)133415557
Loc: vezzoName: vezzo673301007120642048  :  babe loves his pizza  @ vezzo @link (40.7444992,-73.9813919)458700502
Loc: harvard clubName: harvard club673302144527769600  :  its a beautiful night for a gala #mistletoe2015 @ harvard club of new york @link (40.75566,-73.9812)2633040563
Loc: the supply houseName: the supply house673302319858114560  :  #brothersgottahug @ the supply house @link (40.7775917,-73.9522934)152831687
Loc: truName: tru673303242646925313  :  saturday night @ tru @link (40.774601,-73.9080887)188336864
Loc: vezzoName: vezzo673303252759375872  :  #datenight #lovemyhusband @ vezzo @link (40.7444992,-73.9813919)1458310764
Loc: salt and fatName: salt and fat673303474109591552  :  im at salt  fat  @saltandfatny in sunnyside ny @link (40.743385,-73.922949)22557318
Loc: finoName: fino673303899676221440  :  im at fino wine  tapas in bayside ny w @abonavita_ @link (40.764959,-73.771666)390323478
Loc: hotel chantelleName: hotel chantelle673306107117465600  :  #bottlesandbitches #hotlinebling #hotelchantelle #nyc #downtownnyc #rottenapplekids… @link (40.71852606,-73.98899536)43145553
Loc: mojito cuban cuisineName: mojito cuban cuisine673306548777541633  :  my food is heaven happy happy by #chefmkv @mojitocuban @ mojito cuban cuisine @link (40.6964264,-73.9676743)145765895
Loc: hello brooklynName: hello brooklyn673306761412132864  :  trying out a new joint in the hood (@ hello brooklyn in brooklyn ny @link (40.70746439,-73.95047358)34369152
Loc: shake shackName: shake shack673306837664534528  :  pretravel shack shack at @shakeshack in brooklyn ny @link @link (40.68268833,-73.97661209)34953
Loc: amor cubanoName: amor cubano673307521625534464  :  adult beverage with my lady #amorcubano #amorcubanorestaurant #amorcubanonyc #nyc nycbartender @… @link (40.7947617,-73.942688)40121399
Loc: mission chinese foodName: mission chinese food673308002397634560  :  word @ mission chinese food @link (40.7138405,-73.9896622)31706976
